"course_id","course_title","item_type","item_id","section","title","risk","requires_source_check","flags","source_path","review_status","reviewer","reviewed_at","source_notes","reviewer_notes","text"
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","9","daily-pearls","","medium","yes","numeric-threshold-or-named-criterion","src/content/daily-pearls.ts","","","","","","A normal sublabral recess is a smooth, medially-oriented cleft at the 11-1 o'clock position that follows the glenoid contour; a SLAP tear extends laterally/posteriorly, is irregular and wide (>2-3 mm), and tracks fluid or contrast into the labral substance."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","10","daily-pearls","","high","yes","high-risk-keyword","src/content/daily-pearls.ts","","","","","","The anteroinferior labroligamentous complex (3-6 o'clock) is the instability hot spot: a Bankart tear here in a young patient after anterior dislocation predicts recurrence. Trace the IGHL anterior band to its labral attachment."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","11","daily-pearls","","standard","no","","src/content/daily-pearls.ts","","","","","","Differentiate anteroinferior labral variants: Bankart = detached labrum with periosteal disruption; ALPSA = labroligamentous sleeve avulsed and displaced medially, healing malpositioned; Perthes = labrum detached but periosteum intact (may only show on ABER); GLAD = labral tear with an articular cartilage divot."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","12","daily-pearls","","high","yes","high-risk-keyword","src/content/daily-pearls.ts","","","","","","A HAGL lesion (humeral avulsion of the glenohumeral ligament) produces a 'J-sign' axillary pouch on coronal images and is a commonly missed cause of instability — it is repaired on the humeral side, not at the labrum, so it must be reported."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","13","daily-pearls","","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/daily-pearls.ts","","","","","","Quantify glenoid bone loss before instability surgery: roughly >20-25% loss favors a bony augmentation (Latarjet) over isolated soft-tissue Bankart repair. CT with 3D 'en-face' glenoid reconstruction is the reference standard for measurement."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","14","daily-pearls","","standard","no","","src/content/daily-pearls.ts","","","","","","Apply the glenoid-track concept: the track measures ~83% of the glenoid diameter minus glenoid bone loss. A Hill-Sachs whose medial margin lies medial to the track is 'off-track,' engages, and mandates remplissage or a bone procedure rather than isolated Bankart repair."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","15","daily-pearls","","high","yes","high-risk-keyword","src/content/daily-pearls.ts","","","","","","A Hill-Sachs lesion is a posterolateral humeral head impaction fracture, typically at or above the level of the coracoid; the normal bare area lies more inferiorly. Measure its width and depth and pair it with the bony Bankart to determine on-track versus off-track status."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","16","daily-pearls","","high","yes","high-risk-keyword","src/content/daily-pearls.ts","","","","","","An empty bicipital groove on axial images means the long head of biceps has dislocated (usually medially, with a subscapularis tear) or fully ruptured and retracted. Follow the tendon distally toward the myotendinous junction to distinguish dislocation from rupture."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","17","daily-pearls","","standard","no","","src/content/daily-pearls.ts","","","","","","Subacromial-subdeltoid bursal fluid alone is nonspecific and accompanies bursitis or a cuff tear; call a full-thickness cuff tear only when a fluid-signal gap connects the joint to the bursa. Do not diagnose impingement off bursal fluid in isolation."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","18","daily-pearls","","standard","no","","src/content/daily-pearls.ts","","","","","","A laterally downsloping or hooked (Bigliani type III) acromion and subacromial spurs narrow the supraspinatus outlet and correlate with chronic impingement and cuff degeneration; report acromial morphology when there is bursal-surface fraying."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","19","daily-pearls","","standard","no","","src/content/daily-pearls.ts","","","","","","Os acromiale is an unfused acromial apophysis (most commonly meso-type) seen on axial images as a corticated ossicle; a mobile fragment can tilt into the outlet and cause impingement, and it must be flagged before acromioplasty."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","20","daily-pearls","","medium","yes","numeric-threshold-or-named-criterion","src/content/daily-pearls.ts","","","","","","Adhesive capsulitis is a soft-tissue MR diagnosis: thickening and edema of the axillary recess capsule (>4 mm), obliteration of the rotator-interval fat by enhancing soft tissue, and thickening of the coracohumeral ligament. The cuff itself is typically normal."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","21","daily-pearls","","standard","no","","src/content/daily-pearls.ts","","","","","","Calcific tendinosis shows blooming low-signal hydroxyapatite within the cuff (usually supraspinatus) on all sequences; surrounding edema and bursal fluid signal the painful resorptive phase. Correlate with radiographs or CT, as small calcifications are easily masked on MRI."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","22","daily-pearls","","high","yes","high-risk-keyword","src/content/daily-pearls.ts","","","","","","Quadrilateral space syndrome shows isolated fatty atrophy or denervation edema of the teres minor (± deltoid) from axillary nerve compression. Isolated teres minor changes should prompt a search for a paralabral cyst, fibrous band, or mass in the quadrilateral space."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","23","daily-pearls","","high","yes","high-risk-keyword","src/content/daily-pearls.ts","","","","","","Parsonage-Turner (neuralgic amyotrophy) presents as diffuse T2 denervation edema across muscles in a non-compressive, often multi-nerve distribution (commonly supraspinatus, infraspinatus, and deltoid) with no compressive mass — pain preceding weakness is the clinical tip-off."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","24","daily-pearls","","high","yes","high-risk-keyword","src/content/daily-pearls.ts","","","","","","A spinoglenoid-notch paralabral cyst compresses the suprascapular nerve distally, denervating the infraspinatus alone; a suprascapular-notch cyst affects both supraspinatus and infraspinatus. Always trace a posterior paralabral cyst to its parent posterosuperior labral tear."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","25","daily-pearls","","standard","no","","src/content/daily-pearls.ts","","","","","","Order direct MR arthrography for suspected labral pathology, SLAP tears, and subtle instability lesions; the distended joint and ABER positioning unmask non-displaced Perthes lesions and partial undersurface cuff tears that conventional MRI misses."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","26","daily-pearls","","standard","no","","src/content/daily-pearls.ts","","","","","","A sublabral foramen is a normal unattached anterosuperior labrum (1-3 o'clock) with the labrum intact below the equator; do not call it a Bankart. Mistaking this variant for a tear above the 3 o'clock position is a classic false positive."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","27","daily-pearls","","high","yes","high-risk-keyword","src/content/daily-pearls.ts","","","","","","The Buford complex is a congenital variant: absent anterosuperior labrum with a thick, cord-like middle glenohumeral ligament. Recognize it and do NOT surgically reattach the 'detached' labrum, which would restrict external rotation."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","28","daily-pearls","","standard","no","","src/content/daily-pearls.ts","","","","","","Anterosuperior labral variants (sublabral recess, sublabral foramen, Buford complex) are normal only above the glenoid equator (above 3 o'clock); any labral detachment at or below the equator (3-6 o'clock) is pathologic until proven otherwise."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","29","daily-pearls","","medium","yes","numeric-threshold-or-named-criterion","src/content/daily-pearls.ts","","","","","","Massive retracted cuff tears with a high-riding humerus (acromiohumeral interval <7 mm) and grade 3-4 fatty atrophy define cuff-tear arthropathy; these are generally irreparable and steer management toward reverse total shoulder arthroplasty rather than repair."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","daily-pearl","30","daily-pearls","","high","yes","high-risk-keyword","src/content/daily-pearls.ts","","","","","","A reverse Hill-Sachs (anteromedial humeral head impaction) plus a reverse Bankart (posteroinferior labral tear) signals prior posterior dislocation — easily overlooked because the humeral head can look 'reduced.' Suspect it after seizures, electrocution, or a posteriorly directed fall."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-mri-orientation:topic:1:card:1","spaced-review","When is an MR arthrogram preferred over a routine non-contrast shoulder MRI?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","When is an MR arthrogram preferred over a routine non-contrast shoulder MRI? | When subtle labral/instability lesions, an articular-sided (undersurface) partial cuff tear, or the postoperative labrum are in question and non-contrast MRI is equivocal or discordant with the exam. Intra-articular contrast distends the joint and outlines the labrum."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-mri-orientation:topic:1:card:2","spaced-review","What does a routine non-contrast shoulder MRI answer well?","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","What does a routine non-contrast shoulder MRI answer well? | Most primary care questions: cuff tendinosis/tears, subacromial-subdeltoid bursitis, AC joint disease, marrow/occult fracture, and findings supporting adhesive capsulitis."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-mri-orientation:topic:2:card:1","spaced-review","Which plane is the workhorse for supraspinatus/infraspinatus tears and the AC joint?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","Which plane is the workhorse for supraspinatus/infraspinatus tears and the AC joint? | Oblique coronal (parallel to the supraspinatus). Trace the cuff from the musculotendinous junction to the greater tuberosity footprint."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-mri-orientation:topic:2:card:2","spaced-review","Which plane best shows the subscapularis, the biceps in/out of its groove, the labrum (Bankart), and Hill-Sachs?","medium","yes","numeric-threshold-or-named-criterion","src/content/shoulder/flashcards.ts","","","","","","Which plane best shows the subscapularis, the biceps in/out of its groove, the labrum (Bankart), and Hill-Sachs? | Axial. The oblique sagittal is best for muscle bulk/fatty infiltration (Goutallier 'Y' view), which tendon is torn, the rotator interval, and acromial morphology."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-mri-orientation:topic:3:card:1","spaced-review","Which sequence makes a cuff tear most convincing, and why?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","Which sequence makes a cuff tear most convincing, and why? | Fluid-sensitive fat-saturated (T2/PD FS): a tear is convincing when fluid-bright signal reaches a tendon surface or fills a defect."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-mri-orientation:topic:3:card:2","spaced-review","What is the magic-angle pitfall in the shoulder?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","What is the magic-angle pitfall in the shoulder? | Intermediate signal in the distal supraspinatus where it curves ~55° to the main field on short-TE (T1/PD) sequences. It resolves on T2 — do not call it a tear."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-mri-orientation:topic:4:card:1","spaced-review","For primary care sports medicine, what is the goal when reading a shoulder MRI?","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","For primary care sports medicine, what is the goal when reading a shoulder MRI? | Answer the management question — is there a structural/surgical lesion, a red flag, or a finding that changes the next step (referral, injection, rehab)? — rather than cataloguing every degenerative change."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-search-pattern:topic:1:card:1","spaced-review","Which high-miss areas is a shoulder search pattern designed to catch?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","Which high-miss areas is a shoulder search pattern designed to catch? | Upper-border subscapularis, the biceps pulley / medial biceps subluxation, the posterior and posterosuperior labrum, suprascapular/spinoglenoid denervation, and the AC joint."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-search-pattern:topic:2:card:1","spaced-review","What is satisfaction-of-search, and how do you guard against it on shoulder MRI?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","What is satisfaction-of-search, and how do you guard against it on shoulder MRI? | Stopping after the first obvious finding (e.g., a supraspinatus tear) and missing a second lesion. Finish the full checklist every time — a cuff tear does not exclude a labral tear, a biceps lesion, or denervation."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-search-pattern:topic:3:card:1","spaced-review","Name three superior-labral 'don't-overcall' variants.","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","Name three superior-labral 'don't-overcall' variants. | Sublabral recess, sublabral foramen, and the Buford complex (absent anterosuperior labrum + a cord-like middle glenohumeral ligament)."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-search-pattern:topic:3:card:2","spaced-review","How do you distinguish a sublabral recess from a SLAP tear?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","How do you distinguish a sublabral recess from a SLAP tear? | A recess is smooth, medial, parallels the glenoid, and stops at the biceps anchor. A SLAP extends laterally into the labrum or posterior to the anchor with irregular margins."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-rotator-cuff:topic:1:card:1","spaced-review","How does tendinosis look versus a cuff tear?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","How does tendinosis look versus a cuff tear? | Tendinosis = tendon thickening + intermediate signal WITHOUT a surface-reaching fluid-bright defect. A tear shows fluid-bright signal reaching a surface (partial) or spanning articular-to-bursal (full-thickness)."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-rotator-cuff:topic:2:card:1","spaced-review","Articular- versus bursal-sided partial tear — which surface is which, and which is more common?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","Articular- versus bursal-sided partial tear — which surface is which, and which is more common? | Articular = the deep surface facing the joint (the most common partial tear, 'PASTA'). Bursal = the superficial surface under the subacromial bursa."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-rotator-cuff:topic:2:card:2","spaced-review","How is partial-tear depth graded, and why does it matter?","medium","yes","numeric-threshold-or-named-criterion","src/content/shoulder/flashcards.ts","","","","","","How is partial-tear depth graded, and why does it matter? | Low-grade <50% vs high-grade >50% of tendon thickness. A high-grade partial behaves clinically closer to a significant structural lesion — not 'just tendinosis.'"
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-rotator-cuff:topic:3:card:1","spaced-review","What five things should every full-thickness cuff tear report include?","medium","yes","numeric-threshold-or-named-criterion","src/content/shoulder/flashcards.ts","","","","","","What five things should every full-thickness cuff tear report include? | (1) which tendon(s); (2) surface/thickness; (3) AP tear size; (4) retraction (Patte stage); (5) muscle atrophy / fatty infiltration (Goutallier grade). Surface and muscle quality are what change management."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-rotator-cuff:topic:3:card:2","spaced-review","What does the Patte stage describe?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","What does the Patte stage describe? | Tendon retraction: Stage 1 near the footprint, Stage 2 to the humeral head, Stage 3 to the glenoid. More retraction = harder repair."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-rotator-cuff:topic:4:card:1","spaced-review","What Goutallier grade predicts poor healing / an irreparable tear, and where is it assessed?","medium","yes","numeric-threshold-or-named-criterion","src/content/shoulder/flashcards.ts","","","","","","What Goutallier grade predicts poor healing / an irreparable tear, and where is it assessed? | Grade ≥3 (fat ≥ muscle). Assess on the oblique-sagittal 'Y' view at the scapular spine."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-rotator-cuff:topic:5:card:1","spaced-review","Medial subluxation of the biceps out of its groove should trigger a search for what?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","Medial subluxation of the biceps out of its groove should trigger a search for what? | An upper-border subscapularis tear / biceps pulley lesion — the classic 'hidden lesion.' Inspect the subscapularis on axial and sagittal images."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-labrum-instability:topic:1:card:1","spaced-review","What does a normal labrum look like?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","What does a normal labrum look like? | Triangular, uniformly low signal, firmly attached to the glenoid rim. Interpret superior labral signal in the context of age and sport before calling a SLAP tear."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-labrum-instability:topic:2:card:1","spaced-review","A spinoglenoid notch paralabral cyst is found — what associated finding must you check?","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","A spinoglenoid notch paralabral cyst is found — what associated finding must you check? | Infraspinatus denervation edema (acute) or fatty atrophy (chronic) from compression of the suprascapular nerve branch."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-labrum-instability:topic:3:card:1","spaced-review","What is the classic bipolar lesion of an anterior shoulder dislocation?","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","What is the classic bipolar lesion of an anterior shoulder dislocation? | An anteroinferior labral Bankart lesion plus a posterolateral humeral-head Hill-Sachs impaction."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-labrum-instability:topic:3:card:2","spaced-review","Define Bankart, Perthes, ALPSA, and HAGL.","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","Define Bankart, Perthes, ALPSA, and HAGL. | Bankart (soft-tissue) = anteroinferior labrum detached with torn periosteum; the osseous Bankart variant is an anteroinferior glenoid rim fracture (it drives the bone-loss/surgical-referral assessment). Perthes = labrum stripped but periosteum intact and minimally displaced (easily missed). ALPSA = labroligamentous complex displaced medially and 'rolled up' on the glenoid neck (chronic). HAGL = inferior glenohumeral ligament avulsed from the HUMERAL side ('J-sign' axillary pouch)."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-labrum-instability:topic:4:card:1","spaced-review","Which instability findings push toward surgery and warrant CT quantification?","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","Which instability findings push toward surgery and warrant CT quantification? | Significant glenoid bone loss (approaching ~20%, with lower subcritical thresholds increasingly used) or an engaging / off-track Hill-Sachs. CT (often 3D) quantifies bone loss best — MRI/MRA may underestimate it."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-biceps-interval-ac:topic:1:card:1","spaced-review","Where do you check the long head of biceps, and what is normal versus abnormal?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","Where do you check the long head of biceps, and what is normal versus abnormal? | Centered in the bicipital groove on axial images. Fluid tracking only around the tendon reflects the joint's fluid; medial perching/subluxation out of the groove is abnormal and a red flag."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-biceps-interval-ac:topic:2:card:1","spaced-review","Medial biceps subluxation implies injury to what, and which tendon should you scrutinize?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","Medial biceps subluxation implies injury to what, and which tendon should you scrutinize? | The biceps pulley (coracohumeral / superior glenohumeral ligament sling). Scrutinize the upper-border subscapularis — the 'hidden lesion.'"
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-biceps-interval-ac:topic:3:card:1","spaced-review","What MRI findings support adhesive capsulitis?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","What MRI findings support adhesive capsulitis? | Obliteration of the subcoracoid fat triangle in the rotator interval, coracohumeral ligament thickening, and a thickened/edematous axillary pouch and capsule. Correlate with painful global ROM loss — the diagnosis is clinical."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-biceps-interval-ac:topic:4:card:1","spaced-review","When does AC joint arthrosis matter on MRI?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","When does AC joint arthrosis matter on MRI? | When it correlates with focal AC tenderness: look for capsular hypertrophy, marrow edema on BOTH sides of the joint, and inferior osteophytes contacting the cuff. Asymptomatic AC degeneration is common — don't over-attribute pain to it."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-arthritis-bursa-dontmiss:topic:1:card:1","spaced-review","What acromiohumeral interval values signal cuff insufficiency and cuff-tear arthropathy?","medium","yes","numeric-threshold-or-named-criterion","src/content/shoulder/flashcards.ts","","","","","","What acromiohumeral interval values signal cuff insufficiency and cuff-tear arthropathy? | Normal >7 mm. <7 mm suggests cuff insufficiency with superior humeral migration. <5 mm is consistent with a chronic massive tear / cuff-tear arthropathy."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-arthritis-bursa-dontmiss:topic:2:card:1","spaced-review","What is the imaging clue and the management pivot for calcific tendinitis?","standard","no","","src/content/shoulder/flashcards.ts","","","","","","What is the imaging clue and the management pivot for calcific tendinitis? | A focal LOW-signal deposit on T1 AND T2 (easy to miss) with surrounding edema, often in the supraspinatus near the footprint. It is usually managed conservatively first (NSAIDs, activity modification, physical therapy); ultrasound-guided barbotage/aspiration or a subacromial injection is added for refractory or acutely painful (resorptive-phase) cases. The key point: it is NOT a structural cuff-repair problem. Radiographs/ultrasound show the deposit best."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-arthritis-bursa-dontmiss:topic:3:card:1","spaced-review","Match the denervated muscle to the paralabral cyst location.","standard","no","","src/content/shoulder/flashcards.ts","","","","","","Match the denervated muscle to the paralabral cyst location. | Spinoglenoid notch cyst → infraspinatus denervation. Suprascapular notch cyst → BOTH supraspinatus and infraspinatus."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-arthritis-bursa-dontmiss:topic:4:card:1","spaced-review","Name shoulder MRI red flags that change management urgently.","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","Name shoulder MRI red flags that change management urgently. | Suspected septic arthritis/osteomyelitis, an aggressive marrow-replacing or soft-tissue mass, and acute occult fracture. Communicate directly and don't anchor on degenerative findings."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-arthritis-bursa-dontmiss:topic:5:card:1","spaced-review","What makes a shoulder MRI impression 'management-changing'?","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","What makes a shoulder MRI impression 'management-changing'? | It states the structural diagnosis, its severity/repairability (tendon, size, retraction, muscle quality; bone loss; denervation), and the implied next step (rehab, injection, referral) — rather than a list of every degenerative change."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-arthritis-bursa-dontmiss:topic:6:card:1","spaced-review","What are the three MRI grades of a muscle strain, and where do strains most commonly occur?","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","What are the three MRI grades of a muscle strain, and where do strains most commonly occur? | Grade 1 = perifascial 'feathery' edema with intact architecture; Grade 2 = partial tear with fiber disruption plus fluid/hematoma; Grade 3 = complete tear with retraction. The myotendinous junction is the most common site."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-arthritis-bursa-dontmiss:topic:6:card:2","spaced-review","What is the classic mechanism and the most surgically relevant tear location for a pectoralis major rupture?","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","What is the classic mechanism and the most surgically relevant tear location for a pectoralis major rupture? | Eccentric load with the arm extended/abducted — classically the bottom of a bench press. The most surgically relevant location is avulsion of the tendon from its humeral insertion at the lateral lip of the bicipital (intertubercular) groove; the sternocostal head tears most often (inferior sternocostal fibers first)."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","flashcard","shoulder-arthritis-bursa-dontmiss:topic:6:card:3","spaced-review","What MRI sign indicates a complete humeral-sided avulsion of the pectoralis major, and what should the report state?","high","yes","high-risk-keyword","src/content/shoulder/flashcards.ts","","","","","","What MRI sign indicates a complete humeral-sided avulsion of the pectoralis major, and what should the report state? | The 'empty bicipital groove' — the avulsed tendon is absent from the lateral lip of the intertubercular groove (partial/MTJ tears retain tendon there). Report which head(s), tear location (intramuscular vs MTJ vs humeral avulsion), completeness, and retraction; acute complete avulsions in active patients are referred for surgical repair."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","review-registry-question","shoulder-m1-q1","spaced-review-registry","A primary care sports medicine fellow is reviewing shoulder MRI for suspected instability and subtle labral pathology. Which protocol most often improves labral and capsuloligamentous evaluation compared with routine non-contrast MRI?","standard","no","answer-key","src/content/review-registry.ts","","","","","","A primary care sports medicine fellow is reviewing shoulder MRI for suspected instability and subtle labral pathology. Which protocol most often improves labral and capsuloligamentous evaluation compared with routine non-contrast MRI? | A. MR arthrography | B. T1-only non-contrast MRI | C. Ultrasound of the biceps groove only | D. Radiographs with internal rotation view only | A | MR arthrography distends the joint and can improve visualization of subtle labral, capsular, and undersurface cuff abnormalities. Routine MRI remains excellent for many cuff, bursa, marrow, arthritis, and adhesive capsulitis questions."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","review-registry-question","shoulder-m1-q2","spaced-review-registry","Which shoulder MRI plane is most useful for assessing rotator cuff muscle bulk and fatty infiltration across the supraspinatus and infraspinatus fossae?","medium","yes","answer-key;numeric-threshold-or-named-criterion","src/content/review-registry.ts","","","","","","Which shoulder MRI plane is most useful for assessing rotator cuff muscle bulk and fatty infiltration across the supraspinatus and infraspinatus fossae? | A. Axial | B. Oblique sagittal | C. Coronal localizer only | D. Scout images only | B | Oblique sagittal images are parallel to the glenoid face (i.e., perpendicular to the long axis of the supraspinatus tendon) and are the key plane for evaluating rotator cuff muscle bulk, atrophy, and fatty infiltration (Goutallier grading on the scapular-Y view)."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","review-registry-question","shoulder-m1-q3","spaced-review-registry","A fellow is reading a shoulder MRI for a possible full-thickness supraspinatus tear. The protocol includes T1-weighted, proton-density fat-suppressed (PD FS), and PD sequences. Which statement best describes how these sequences complement one another to confirm a surface-reaching fluid-filled defect and assess associated muscle/marrow changes?","medium","yes","answer-key;numeric-threshold-or-named-criterion","src/content/review-registry.ts","","","","","","A fellow is reading a shoulder MRI for a possible full-thickness supraspinatus tear. The protocol includes T1-weighted, proton-density fat-suppressed (PD FS), and PD sequences. Which statement best describes how these sequences complement one another to confirm a surface-reaching fluid-filled defect and assess associated muscle/marrow changes? | A. PD FS best demonstrates the bright fluid signal tracking through a full-thickness defect into the subacromial bursa, while non-fat-suppressed PD/T1 best depict tendon and muscle anatomy and any fatty muscle atrophy. | B. PD FS alone is sufficient; the non-fat-suppressed sequences add no diagnostic value and only waste acquisition time. | C. T1 alone suffices, because joint and bursal fluid appears bright on T1 and is therefore the most conspicuous sign of a tear. | D. Gradient-echo sequences alone are preferred, because their magnetic-susceptibility effects maximize conspicuity of cuff tears and fluid. | A | On fluid-sensitive PD FS, fluid is bright and tracks through a full-thickness cuff defect into the subacromial-subdeltoid bursa, confirming a surface-reaching tear. Non-fat-suppressed PD and T1 give higher-SNR anatomic detail and show fatty muscle atrophy (Goutallier). Fluid is not bright on T1, and GRE blooming degrades cuff/fluid assessment."
"shoulder-mri","Shoulder MRI for Primary Care Sports Medicine","review-registry-question","shoulder-m1-q4","spaced-review-registry","A 58-year-old primary care sports medicine patient presents with 3 weeks of severe shoulder pain and global passive range-of-motion loss after a minor rotator cuff strain. You obtain a shoulder MRI and want to assess whether adhesive capsulitis findings support the clinical presentation. Which sequences and imaging findings are most useful for this question?","standard","no","answer-key","src/content/review-registry.ts","","","","","","A 58-year-old primary care sports medicine patient presents with 3 weeks of severe shoulder pain and global passive range-of-motion loss after a minor rotator cuff strain. You obtain a shoulder MRI and want to assess whether adhesive capsulitis findings support the clinical presentation. Which sequences and imaging findings are most useful for this question? | A. T1-weighted images alone, because they show anatomy best and are sufficient to rule out a tear. | B. Axial and coronal fluid-sensitive fat-suppressed sequences to visualize rotator interval edema, coracohumeral ligament thickening, and axillary pouch capsular thickening—findings that support adhesive capsulitis in the appropriate clinical setting and help guide injection or therapy planning. | C. Gradient-echo sequences are essential because adhesive capsulitis produces blooming artifact that proves the diagnosis. | D. Sagittal images are the only plane needed; axial and coronal images are redundant for assessing capsular inflammation. | B | Adhesive capsulitis imaging findings—rotator interval edema, CHL thickening, axillary recess capsular thickening—are best seen on fluid-sensitive sequences and axial/coronal planes. MRI supports but does not replace the clinical diagnosis of global ROM loss; these imaging findings are management-relevant when they match the exam and guide injection-planning or exclusion of competing pathology."
